Role Category,Role,Functional Area,Industry,Skill1,Skill2,Skill3,Skill4,Skill5
28,335,13,45,2758,2744,4348,7291,9055
28,108,13,11,8889,6464,9169,1696,5103
28,381,13,43,11167,4348,8889,4791,7239
28,460,13,11,8190,6084,8741,8265,8845
28,381,13,11,4713,9528,2744,2247,112
28,158,13,1,3610,8472,6372,8325,441
28,158,13,1,5286,7644,1869,3107,9262
28,158,13,11,10057,8310,6864,10152,122
28,158,13,11,10017,11097,1596,9332,6130
28,460,13,6,9932,7644,5164,5540,2397
28,256,13,45,3366,5983,3222,956,1614
28,233,13,1,6130,10510,5364,677,122
28,233,13,1,5281,6469,1875,6577,11326
28,435,13,11,7123,7218,10853,9161,8676
28,460,13,11,4181,8793,11152,7439,2299
28,460,13,11,8889,3152,6464,2758,2044
28,460,13,11,8889,7037,1045,6464,4713
28,460,13,11,8539,9169,2247,1696,5103
28,460,13,11,8889,6464,9169,1696,2247
28,435,13,11,6782,3712,7123,8305,2691
28,158,13,1,11392,9500,6529,4488,10553
28,158,13,28,10365,8615,10967,10286,6372
28,460,13,11,3849,9169,6072,1696,5288
28,460,13,11,9843,3163,802,3152,2134
28,381,13,21,11167,4348,8889,4791,7239
28,155,13,11,7439,5973,9161,4658,8190
28,10,13,1,5097,11452,3784,4357,7598
28,381,13,45,10069,2279,4315,2207,2247
28,381,13,45,8889,9555,7239,2316,1508
28,460,13,11,9870,11315,11152,3759,9745
28,460,13,11,430,2299,4348,233,10112
28,460,13,11,3849,8889,7684,6588,10356
28,460,13,11,6464,9169,1696,5103,9907
28,460,13,11,11672,3163,3152,6072,4801
28,209,13,11,0,7439,9161,4658,8190
28,460,13,11,1278,2136,8676,8793,3514
28,187,13,11,4713,4348,2744,7439,8741
28,187,13,11,2938,8889,4326,7239,7218
28,460,13,11,3849,8889,2992,3508,6464
28,460,13,11,9169,5103,1696,9907,4183
28,381,13,11,4713,9528,2744,2247,9161
28,460,13,43,11392,9500,6529,4488,10553
28,233,13,11,943,3127,7439,2134,2744
28,233,13,11,2689,802,5208,4825,11063
28,381,13,1,11392,9500,6529,4488,10553
28,182,13,11,7123,7930,11152,5773,9868
28,460,13,11,4801,9169,1696,6072,11672
28,460,13,11,7439,8190,9161,4658,4997
28,130,13,1,2938,6210,2299,5217,4181
28,460,13,11,3152,1408,4933,125,4801
28,335,13,1,7649,6721,2744,7772,122
28,57,13,11,1829,511,6713,2299,8539
28,460,13,11,8889,7684,3163,2758,9169
28,460,13,11,1696,2247,5103,9843,6464
28,460,13,11,11672,3152,6072,4801,10356
28,155,13,26,3712,103,3477,5406,2992
28,158,13,10,3443,7587,845,6864,9241
28,460,13,11,5103,9169,1696,6072,6464
28,460,13,11,4801,9843,5103,6464,9169
28,381,13,43,11392,1676,9500,8687,6529
28,182,13,48,75,4348,9626,3712,11167
28,182,13,48,4456,2299,7084,4658,7220
28,54,13,43,7439,9161,4658,8190,4003
28,233,13,13,2790,699,11151,483,7752
28,239,13,11,11392,9500,6529,4488,10553
28,460,13,11,8889,7684,2992,6464,4713
28,460,13,11,9169,1696,2247,5103,9843
28,460,13,11,9907,11672,3163,3477,3152
28,460,13,11,3784,7493,2758,6293,5773
28,460,13,11,4348,11508,7439,2299,3847
28,108,13,11,4713,7093,4348,9319,2247
28,108,13,11,8889,3152,4801,7239,11118
28,460,13,11,3152,7093,4348,3849,5103
28,460,13,11,9169,7103,6072,4801,7684
28,155,13,11,7439,9161,4658,8190,4003
28,233,13,11,6396,8707,2769,10357,1269
28,233,13,11,8305,1774,11591,8683,1918
28,335,13,9,465,6762,4070,2467,9890
28,59,13,11,7439,579,6464,2758,9545
28,108,13,11,3849,11545,7093,7684,10356
28,460,13,11,3849,8889,7684,6588,10356
28,460,13,11,6464,9169,1696,5103,9907
28,460,13,11,11672,3163,3152,6072,4801
28,381,13,11,5552,2044,8889,9161,2316
28,54,13,11,8741,9935,1580,8688,7218
28,59,13,45,283,10916,2779,1595,7643
28,211,13,11,5927,9745,11152,2299,7729
28,211,13,11,9745,11704,6528,5523,430
28,211,13,11,6771,3759,11315,10112,1397
28,158,13,11,6144,10148,6782,6688,3665
28,460,13,11,2744,7758,2247,8889,1475
28,54,13,43,7439,9161,4658,8190,4003
28,460,13,11,9896,5908,4037,8741,3386
28,460,13,11,7123,10357,11152,7218,122
28,460,13,11,4115,2744,874,8001,7291
28,460,13,11,4713,3152,2247,8889,4801
28,108,13,11,8889,7093,7037,1045,10452
28,108,13,11,8539,9169,5103,9907,4183
28,460,13,11,3152,7093,3849,2744,11672
28,335,13,11,1548,8778,6464,6291,11076
28,460,13,11,9816,2438,6650,2686,4456
28,460,13,11,2299,8721,10074,9854,6016
28,460,13,11,9843,3163,7037,5346,8539
28,233,13,11,7765,4055,1595,7623,323
28,435,13,11,3963,4348,7123,3784,1013
28,381,13,11,4348,11167,10166,11151,8889
28,460,13,11,5103,9169,1696,6072,6464
28,381,13,45,2689,11063,6076,5208,7239
28,155,13,43,6484,11598,7635,2744,4978
28,155,13,43,5082,2084,8122,6545,8034
28,460,13,11,11392,9500,6529,4488,10553
28,256,13,43,2816,2319,3329,2758,6755
28,256,13,43,109,4256,6608,3900,1128
28,26,13,11,11167,11317,2299,11337,9332
28,460,13,1,4348,3387,9121,6956,1829
28,460,13,11,2569,8021,7758,7032,11625
28,174,13,43,7887,6873,6688,1059,6631
28,460,13,11,5103,9169,1696,6072,6464
28,381,13,11,7522,4348,2887,2744,6864
28,59,13,32,1199,7259,10286,1587,6372
28,59,13,32,1193,1869,3107,5443,1588
28,335,13,11,3488,2320,11076,2455,5127
28,435,13,13,9260,5117,6873,5844,7439
28,460,13,11,8889,7037,5284,1045,6464
28,460,13,11,8539,9169,1696,5103,3152
28,435,13,11,4181,10627,7123,9634,1194
28,233,13,11,7439,9161,4658,8190,4003
28,209,13,11,4181,4519,3712,11152,10342
28,10,13,11,7439,9161,4658,8190,4003
28,57,13,11,1829,511,6713,2299,8539
28,335,13,11,11392,9500,6529,4488,10553
28,0,13,45,139,5693,4385,11017,10430
28,381,13,43,4713,9932,4873,2816,2744
28,108,13,11,4348,6464,9169,5103,1297
28,435,13,11,6782,4456,8305,3712,9161
28,158,13,43,2887,7439,7218,10382,9161
28,158,13,43,4003,4658,8190,5844,6130
28,435,13,11,11167,1580,3386,6137,11625
28,460,13,45,4711,2744,2455,9369,9625
28,460,13,11,8889,6464,9169,1696,1297
28,108,13,11,3849,8889,7684,10356,6464
28,108,13,11,9169,2758,1696,5103,9907
28,381,13,11,2790,11151,483,61,7752
28,158,13,11,6721,4250,2433,3696,6864
28,10,13,43,9854,2758,7153,11625,5986
28,381,13,11,7522,2744,5735,2247,8889
28,460,13,1,2931,6130,6210,8539,10074
28,460,13,11,3849,8889,6464,4713,9169
28,460,13,11,1696,2247,5103,7956,4183
28,108,13,11,8889,7093,7037,1045,10452
28,108,13,11,8539,9169,5103,9907,4183
28,430,13,13,2790,699,11151,483,7752
28,460,13,11,5103,9169,1696,6072,6464
28,400,13,43,4711,10154,9500,1228,9951
28,460,13,11,3849,8889,7684,6588,10356
28,460,13,11,6464,9169,1696,5103,9907
28,460,13,11,11672,3163,3152,6072,4801
28,10,13,11,4181,8793,10312,2299,4658
28,460,13,11,5337,16,6008,7493,2758
28,158,13,11,4530,1415,4447,2299,10642
28,158,13,11,8721,10074,3665,8190,4658
28,108,13,11,7439,2744,9161,4658,8190
28,460,13,11,11392,1676,9500,8687,6529
28,460,13,11,3849,8889,7684,6588,10356
28,460,13,11,6464,9169,1696,5103,9907
28,460,13,11,11672,3163,3152,6072,4801
28,460,13,11,9528,8539,7752,7037,4348
28,335,13,43,10154,8443,6464,9169,2758
28,335,13,43,6072,8089,1829,6057,10074
28,335,13,1,2769,2744,7597,6464,2758
28,381,13,55,4713,6997,3720,430,10689
28,381,13,55,2247,8889,11625,9875,1853
28,335,13,1,7649,1871,2758,122,5540
28,174,13,43,4456,8793,233,1580,6753
28,460,13,11,10357,11152,122,819,6631
28,233,13,43,7439,9161,4658,8190,4003
28,381,13,11,472,4713,2247,8889,7239
28,460,13,11,5103,9169,1696,6072,6464
28,233,13,11,7225,11315,7765,7623,7654
28,460,13,11,2744,7758,1475,10810,4801
28,460,13,11,7439,9161,4658,8190,4003
28,155,13,32,8192,5412,3477,2255,2992
28,108,13,43,8672,5445,11337,9164,122
28,187,13,11,7522,11167,7439,8741,2247
28,460,13,11,8889,7684,6464,9169,1696
28,460,13,11,5103,1297,233,11672,6072
28,460,13,11,2744,7758,1475,10810,4801
28,460,13,43,7439,9161,4658,8190,4003
28,335,13,43,9133,10286,456,5560,9169
28,233,13,45,11220,4623,7675,8834,1404
28,158,13,43,9325,7003,6372,8325,1869
28,158,13,43,3107,138,1242,10752,1128
28,158,13,11,3673,11607,8834,6864,11136
28,158,13,11,10017,10057,1596,9332,6130
28,158,13,45,11392,9500,6529,4488,10553
28,10,13,11,7439,9161,4658,8190,4003
28,108,13,11,3849,8889,7093,9169,1696
28,460,13,11,3849,8889,7684,6588,10356
28,460,13,11,6464,9169,1696,5103,9907
28,460,13,11,11672,3163,3152,6072,4801
28,460,13,11,1264,1696,6464,9169,8889
28,435,13,11,5455,4902,7123,9161,8676
28,54,13,43,7439,9161,4658,8190,4003
28,233,13,11,7623,7598,11443,2537,3012
28,233,13,11,3904,8069,7148,62,4479
28,108,13,11,8889,2992,6464,9169,5103
28,211,13,11,7654,5284,7439,430,11152
28,211,13,11,8721,10074,6577,7729,11315
28,108,13,11,8889,4713,3267,2247,2505
28,108,13,11,4061,7123,9907,3152,6072
28,233,13,11,10546,7123,8683,10576,5381
28,209,13,11,4181,7667,3712,4791,4865
28,158,13,11,4086,3812,2744,5033,8396
28,158,13,11,3784,5560,7668,2299,11337
28,460,13,11,5103,9169,1696,6072,6464
28,233,13,11,8956,8834,6464,2299,1561
28,460,13,11,3849,8889,7684,6464,9169
28,460,13,11,6072,1696,5103,3152,2316
28,460,13,11,8889,7037,1045,6464,4713
28,460,13,11,8539,9169,2247,1696,5103
28,460,13,45,1229,1669,10675,3632,1390
28,381,13,11,11167,7439,4348,8889,4791
28,460,13,11,8889,7684,6464,9169,1696
28,460,13,11,1297,5103,11672,6072,9951
28,211,13,11,11152,3794,9745,233,10637
28,381,13,11,8956,8834,6464,2299,1561
28,182,13,11,4530,9267,2686,10009,2299
28,108,13,11,3152,3849,9169,6072,4801
28,460,13,11,3849,7684,9169,5103,1696
28,335,13,11,10865,3815,6840,7947,7897
28,108,13,11,11486,9843,3163,3152,4801
28,460,13,11,4348,692,3989,2744,3318
28,460,13,11,6864,2299,4055,819,1829
28,211,13,11,430,233,6577,6501,9657
28,57,13,45,5161,5341,9211,8685,3632
28,460,13,11,5103,9169,1696,6072,6464
28,435,13,11,10576,11152,2316,7123,1194
28,453,13,53,9890,3670,5323,7598,10495
28,460,13,60,9438,4348,600,2299,4658
28,187,13,11,8889,4713,2247,2744,7239
28,460,13,11,8889,7684,2992,6464,4713
28,460,13,11,9169,1696,2247,5103,9843
28,460,13,11,9907,11672,3163,3477,3152
28,158,13,11,11151,5103,8845,483,5130
28,158,13,43,8310,9640,7142,8089,231
28,158,13,43,3107,7814,1588,1128,2185
28,182,13,21,7068,3749,5412,1802,5908
28,460,13,11,5767,8519,3152,2569,6881
28,460,13,11,7123,77,1177,11212,4801
28,245,13,11,8889,921,4348,1853,6785
28,435,13,21,0,7439,9161,4658,8190
28,460,13,11,8889,6630,7684,1045,4713
28,460,13,11,9376,2758,5103,9843,11672
28,460,13,11,8539,3163,7037,3152,6072
28,59,13,45,2233,2494,122,5217,483
28,211,13,11,2584,7729,2064,5397,233
28,460,13,11,4181,7123,11152,2299,8938
28,460,13,11,5103,9169,1696,6072,6464
28,233,13,11,4654,6072,3443,7623,11728
28,381,13,11,11167,4348,8889,4791,7239
28,182,13,9,9611,4370,2717,1238,5921
28,460,13,11,8889,7684,2992,6464,4713
28,460,13,11,9169,1696,2247,5103,9843
28,460,13,11,9907,11672,3163,3477,3152
28,158,13,11,11392,9500,6529,4488,10553
28,211,13,11,9745,430,2940,3759,233
28,460,13,11,3849,7093,7684,9169,5103
28,460,13,11,3849,8889,7684,6588,10356
28,460,13,11,6464,9169,1696,5103,9907
28,460,13,11,11672,3163,3152,6072,4801
28,108,13,11,7093,9169,5103,7103,3152
28,381,13,11,11167,4348,8889,4791,7239
28,435,13,13,9260,5117,6873,5844,5986
28,435,13,13,5042,6072,5576,7123,11625
28,435,13,13,4658,11508,1580,8676,3998
28,108,13,11,2992,2247,3163,6072,10514
28,108,13,11,8889,10356,3849,6650,9169
28,108,13,11,5103,9843,4801,7684,6464
28,108,13,11,1696,9907,11672,3477,3152
28,59,13,11,1508,6464,2758,109,8889
28,460,13,11,3849,7684,6588,10356,4713
28,460,13,11,9169,6464,1696,2247,5103
28,460,13,11,8889,6072,3163,3152,11672
28,209,13,1,2887,11152,3387,2299,6956
28,460,13,1,11392,9500,6529,4488,10553
28,256,13,45,9695,5983,11175,6464,2758
28,174,13,43,7439,9161,4658,8190,4003
28,460,13,11,7642,7057,8443,2705,608
28,460,13,11,7439,8845,9161,4658,8190
28,460,13,11,8889,7684,6464,9169,6072
28,460,13,11,1696,5103,1297,11672,2134
28,381,13,11,4713,9528,2744,2247,9161
28,460,13,11,3849,7684,4981,11672,3152
28,108,13,11,8889,9319,2992,4713,9169
28,108,13,11,5103,2247,1685,7239,3152
28,460,13,43,5445,3812,3784,2744,16
28,174,13,11,10357,11152,122,8455,819
28,335,13,45,2758,2744,4348,7291,9055
28,108,13,11,8889,6464,9169,1696,5103
28,381,13,43,11167,4348,8889,4791,7239
28,460,13,11,8190,6084,8741,8265,8845
28,381,13,11,4713,9528,2744,2247,112
28,158,13,1,3610,8472,6372,8325,441
28,158,13,1,5286,7644,1869,3107,9262
28,158,13,11,10057,8310,6864,10152,122
28,158,13,11,10017,11097,1596,9332,6130
28,460,13,6,9932,7644,5164,5540,2397
28,256,13,45,3366,5983,3222,956,1614
28,233,13,1,6130,10510,5364,677,122
28,233,13,1,5281,6469,1875,6577,11326
28,435,13,11,7123,7218,10853,9161,8676
28,460,13,11,4181,8793,11152,7439,2299
28,460,13,11,8889,3152,6464,2758,2044
28,460,13,11,8889,7037,1045,6464,4713
28,460,13,11,8539,9169,2247,1696,5103
28,460,13,11,8889,6464,9169,1696,2247
28,435,13,11,6782,3712,7123,8305,2691
28,158,13,1,11392,9500,6529,4488,10553
28,158,13,28,10365,8615,10967,10286,6372
28,460,13,11,3849,9169,6072,1696,5288
28,460,13,11,9843,3163,802,3152,2134
28,381,13,21,11167,4348,8889,4791,7239
28,155,13,11,7439,5973,9161,4658,8190
28,10,13,1,5097,11452,3784,4357,7598
28,381,13,45,10069,2279,4315,2207,2247
28,381,13,45,8889,9555,7239,2316,1508
28,460,13,11,9870,11315,11152,3759,9745
28,460,13,11,430,2299,4348,233,10112
28,460,13,11,3849,8889,7684,6588,10356
28,460,13,11,6464,9169,1696,5103,9907
28,460,13,11,11672,3163,3152,6072,4801
28,209,13,11,0,7439,9161,4658,8190
28,460,13,11,1278,2136,8676,8793,3514
28,187,13,11,4713,4348,2744,7439,8741
28,187,13,11,2938,8889,4326,7239,7218
28,460,13,11,3849,8889,2992,3508,6464
28,460,13,11,9169,5103,1696,9907,4183
28,381,13,11,4713,9528,2744,2247,9161
28,460,13,43,11392,9500,6529,4488,10553
28,233,13,11,943,3127,7439,2134,2744
28,233,13,11,2689,802,5208,4825,11063
28,381,13,1,11392,9500,6529,4488,10553
28,182,13,11,7123,7930,11152,5773,9868
28,460,13,11,4801,9169,1696,6072,11672
28,460,13,11,7439,8190,9161,4658,4997
28,130,13,1,2938,6210,2299,5217,4181
28,460,13,11,3152,1408,4933,125,4801
28,335,13,1,7649,6721,2744,7772,122
28,57,13,11,1829,511,6713,2299,8539
28,460,13,11,8889,7684,3163,2758,9169
28,460,13,11,1696,2247,5103,9843,6464
28,460,13,11,11672,3152,6072,4801,10356
28,155,13,26,3712,103,3477,5406,2992
28,158,13,10,3443,7587,845,6864,9241
28,460,13,11,5103,9169,1696,6072,6464
28,460,13,11,4801,9843,5103,6464,9169
28,381,13,43,11392,1676,9500,8687,6529
28,182,13,48,75,4348,9626,3712,11167
28,182,13,48,4456,2299,7084,4658,7220
28,54,13,43,7439,9161,4658,8190,4003
28,233,13,13,2790,699,11151,483,7752
28,239,13,11,11392,9500,6529,4488,10553
28,460,13,11,8889,7684,2992,6464,4713
28,460,13,11,9169,1696,2247,5103,9843
28,460,13,11,9907,11672,3163,3477,3152
28,460,13,11,3784,7493,2758,6293,5773
28,460,13,11,4348,11508,7439,2299,3847
28,108,13,11,4713,7093,4348,9319,2247
28,108,13,11,8889,3152,4801,7239,11118
28,460,13,11,3152,7093,4348,3849,5103
28,460,13,11,9169,7103,6072,4801,7684
28,155,13,11,7439,9161,4658,8190,4003
28,233,13,11,6396,8707,2769,10357,1269
28,233,13,11,8305,1774,11591,8683,1918
28,335,13,9,465,6762,4070,2467,9890
28,59,13,11,7439,579,6464,2758,9545
28,108,13,11,3849,11545,7093,7684,10356
28,460,13,11,3849,8889,7684,6588,10356
28,460,13,11,6464,9169,1696,5103,9907
28,460,13,11,11672,3163,3152,6072,4801
28,381,13,11,5552,2044,8889,9161,2316
28,54,13,11,8741,9935,1580,8688,7218
28,59,13,45,283,10916,2779,1595,7643
28,211,13,11,5927,9745,11152,2299,7729
28,211,13,11,9745,11704,6528,5523,430
28,211,13,11,6771,3759,11315,10112,1397
28,158,13,11,6144,10148,6782,6688,3665
28,460,13,11,2744,7758,2247,8889,1475
28,54,13,43,7439,9161,4658,8190,4003
28,460,13,11,9896,5908,4037,8741,3386
28,460,13,11,7123,10357,11152,7218,122
28,460,13,11,4115,2744,874,8001,7291
28,460,13,11,4713,3152,2247,8889,4801
28,108,13,11,8889,7093,7037,1045,10452
28,108,13,11,8539,9169,5103,9907,4183
28,460,13,11,3152,7093,3849,2744,11672
28,335,13,11,1548,8778,6464,6291,11076
28,460,13,11,9816,2438,6650,2686,4456
28,460,13,11,2299,8721,10074,9854,6016
28,460,13,11,9843,3163,7037,5346,8539
28,233,13,11,7765,4055,1595,7623,323
28,435,13,11,3963,4348,7123,3784,1013
28,381,13,11,4348,11167,10166,11151,8889
28,460,13,11,5103,9169,1696,6072,6464
28,381,13,45,2689,11063,6076,5208,7239
28,155,13,43,6484,11598,7635,2744,4978
28,155,13,43,5082,2084,8122,6545,8034
28,460,13,11,11392,9500,6529,4488,10553
28,256,13,43,2816,2319,3329,2758,6755
28,256,13,43,109,4256,6608,3900,1128
28,26,13,11,11167,11317,2299,11337,9332
28,460,13,1,4348,3387,9121,6956,1829
28,460,13,11,2569,8021,7758,7032,11625
28,174,13,43,7887,6873,6688,1059,6631
28,460,13,11,5103,9169,1696,6072,6464
28,381,13,11,7522,4348,2887,2744,6864
28,59,13,32,1199,7259,10286,1587,6372
28,59,13,32,1193,1869,3107,5443,1588
28,335,13,11,3488,2320,11076,2455,5127
28,435,13,13,9260,5117,6873,5844,7439
28,460,13,11,8889,7037,5284,1045,6464
28,460,13,11,8539,9169,1696,5103,3152
28,435,13,11,4181,10627,7123,9634,1194
28,233,13,11,7439,9161,4658,8190,4003
28,209,13,11,4181,4519,3712,11152,10342
28,10,13,11,7439,9161,4658,8190,4003
28,57,13,11,1829,511,6713,2299,8539
28,335,13,11,11392,9500,6529,4488,10553
28,0,13,45,139,5693,4385,11017,10430
28,381,13,43,4713,9932,4873,2816,2744
28,108,13,11,4348,6464,9169,5103,1297
28,435,13,11,6782,4456,8305,3712,9161
28,158,13,43,2887,7439,7218,10382,9161
28,158,13,43,4003,4658,8190,5844,6130
28,435,13,11,11167,1580,3386,6137,11625
28,460,13,45,4711,2744,2455,9369,9625
28,460,13,11,8889,6464,9169,1696,1297
28,108,13,11,3849,8889,7684,10356,6464
28,108,13,11,9169,2758,1696,5103,9907
28,381,13,11,2790,11151,483,61,7752
28,158,13,11,6721,4250,2433,3696,6864
28,10,13,43,9854,2758,7153,11625,5986
28,381,13,11,7522,2744,5735,2247,8889
28,460,13,1,2931,6130,6210,8539,10074
28,460,13,11,3849,8889,6464,4713,9169
28,460,13,11,1696,2247,5103,7956,4183
28,108,13,11,8889,7093,7037,1045,10452
28,108,13,11,8539,9169,5103,9907,4183
28,430,13,13,2790,699,11151,483,7752
28,460,13,11,5103,9169,1696,6072,6464
28,400,13,43,4711,10154,9500,1228,9951
28,460,13,11,3849,8889,7684,6588,10356
28,460,13,11,6464,9169,1696,5103,9907
28,460,13,11,11672,3163,3152,6072,4801
28,10,13,11,4181,8793,10312,2299,4658
28,460,13,11,5337,16,6008,7493,2758
28,158,13,11,4530,1415,4447,2299,10642
28,158,13,11,8721,10074,3665,8190,4658
28,108,13,11,7439,2744,9161,4658,8190
28,460,13,11,11392,1676,9500,8687,6529
28,460,13,11,3849,8889,7684,6588,10356
28,460,13,11,6464,9169,1696,5103,9907
28,460,13,11,11672,3163,3152,6072,4801
28,460,13,11,9528,8539,7752,7037,4348
28,335,13,43,10154,8443,6464,9169,2758
28,335,13,43,6072,8089,1829,6057,10074
28,335,13,1,2769,2744,7597,6464,2758
28,381,13,55,4713,6997,3720,430,10689
28,381,13,55,2247,8889,11625,9875,1853
28,335,13,1,7649,1871,2758,122,5540
28,174,13,43,4456,8793,233,1580,6753
28,460,13,11,10357,11152,122,819,6631
28,233,13,43,7439,9161,4658,8190,4003
28,381,13,11,472,4713,2247,8889,7239
28,460,13,11,5103,9169,1696,6072,6464
28,233,13,11,7225,11315,7765,7623,7654
28,460,13,11,2744,7758,1475,10810,4801
28,460,13,11,7439,9161,4658,8190,4003
28,155,13,32,8192,5412,3477,2255,2992
28,108,13,43,8672,5445,11337,9164,122
28,187,13,11,7522,11167,7439,8741,2247
28,460,13,11,8889,7684,6464,9169,1696
28,460,13,11,5103,1297,233,11672,6072
28,460,13,11,2744,7758,1475,10810,4801
28,460,13,43,7439,9161,4658,8190,4003
28,335,13,43,9133,10286,456,5560,9169
28,233,13,45,11220,4623,7675,8834,1404
28,158,13,43,9325,7003,6372,8325,1869
28,158,13,43,3107,138,1242,10752,1128
28,158,13,11,3673,11607,8834,6864,11136
28,158,13,11,10017,10057,1596,9332,6130
28,158,13,45,11392,9500,6529,4488,10553
28,10,13,11,7439,9161,4658,8190,4003
28,108,13,11,3849,8889,7093,9169,1696
28,460,13,11,3849,8889,7684,6588,10356
28,460,13,11,6464,9169,1696,5103,9907
28,460,13,11,11672,3163,3152,6072,4801
28,460,13,11,1264,1696,6464,9169,8889
28,435,13,11,5455,4902,7123,9161,8676
28,54,13,43,7439,9161,4658,8190,4003
28,233,13,11,7623,7598,11443,2537,3012
28,233,13,11,3904,8069,7148,62,4479
28,108,13,11,8889,2992,6464,9169,5103
28,211,13,11,7654,5284,7439,430,11152
28,211,13,11,8721,10074,6577,7729,11315
28,108,13,11,8889,4713,3267,2247,2505
28,108,13,11,4061,7123,9907,3152,6072
28,233,13,11,10546,7123,8683,10576,5381
28,209,13,11,4181,7667,3712,4791,4865
28,158,13,11,4086,3812,2744,5033,8396
28,158,13,11,3784,5560,7668,2299,11337
28,460,13,11,5103,9169,1696,6072,6464
28,233,13,11,8956,8834,6464,2299,1561
28,460,13,11,3849,8889,7684,6464,9169
28,460,13,11,6072,1696,5103,3152,2316
28,460,13,11,8889,7037,1045,6464,4713
28,460,13,11,8539,9169,2247,1696,5103
28,460,13,45,1229,1669,10675,3632,1390
28,381,13,11,11167,7439,4348,8889,4791
28,460,13,11,8889,7684,6464,9169,1696
28,460,13,11,1297,5103,11672,6072,9951
28,211,13,11,11152,3794,9745,233,10637
28,381,13,11,8956,8834,6464,2299,1561
28,182,13,11,4530,9267,2686,10009,2299
28,108,13,11,3152,3849,9169,6072,4801
28,460,13,11,3849,7684,9169,5103,1696
28,335,13,11,10865,3815,6840,7947,7897
28,108,13,11,11486,9843,3163,3152,4801
28,460,13,11,4348,692,3989,2744,3318
28,460,13,11,6864,2299,4055,819,1829
28,211,13,11,430,233,6577,6501,9657
28,57,13,45,5161,5341,9211,8685,3632
28,460,13,11,5103,9169,1696,6072,6464
28,435,13,11,10576,11152,2316,7123,1194
28,453,13,53,9890,3670,5323,7598,10495
28,460,13,60,9438,4348,600,2299,4658
28,187,13,11,8889,4713,2247,2744,7239
28,460,13,11,8889,7684,2992,6464,4713
28,460,13,11,9169,1696,2247,5103,9843
28,460,13,11,9907,11672,3163,3477,3152
28,158,13,11,11151,5103,8845,483,5130
28,158,13,43,8310,9640,7142,8089,231
28,158,13,43,3107,7814,1588,1128,2185
28,182,13,21,7068,3749,5412,1802,5908
28,460,13,11,5767,8519,3152,2569,6881
28,460,13,11,7123,77,1177,11212,4801
28,245,13,11,8889,921,4348,1853,6785
28,435,13,21,0,7439,9161,4658,8190
28,460,13,11,8889,6630,7684,1045,4713
28,460,13,11,9376,2758,5103,9843,11672
28,460,13,11,8539,3163,7037,3152,6072
28,59,13,45,2233,2494,122,5217,483
28,211,13,11,2584,7729,2064,5397,233
28,460,13,11,4181,7123,11152,2299,8938
28,460,13,11,5103,9169,1696,6072,6464
28,233,13,11,4654,6072,3443,7623,11728
28,381,13,11,11167,4348,8889,4791,7239
28,182,13,9,9611,4370,2717,1238,5921
28,460,13,11,8889,7684,2992,6464,4713
28,460,13,11,9169,1696,2247,5103,9843
28,460,13,11,9907,11672,3163,3477,3152
28,158,13,11,11392,9500,6529,4488,10553
28,211,13,11,9745,430,2940,3759,233
28,460,13,11,3849,7093,7684,9169,5103
28,460,13,11,3849,8889,7684,6588,10356
28,460,13,11,6464,9169,1696,5103,9907
28,460,13,11,11672,3163,3152,6072,4801
